oli_seqid,cust_seqid,parent_cust_seqid,subid,odbid,order_seqid,oli_unit_monthly_net,oli_qty,order_bridge,focus_list,order_util,sku,sku_family,sku_arr,sku_base,sku_fee,sku_active,sku_subscription,sku_perpetual,sku_maint,sku_host,sku_ondemand,sku_onprem,sord,oli_start_dt,oli_end_dt,oli_mbg_dt,rep_supercede_dt,mbg_cancel_dt,non_renew_dt,oli_mct_dt,arr_odb,seats_odb,start_month,oli_start,end_month,ca_account_id,ca_account_name,end_user_ca_account_id,end_user_ca_account_name,geo,operating_area,sales_region,territory,account_segment,currency_code
30836,48713,7000323,48713,7000323,40246390,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42123,42125,43100,,,,,,0,0,42644,42095,43070,N122448,"Renaissance Learning, Inc.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
30837,56141,56141,56141,56141,40246391,,20,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42139,42156,43281,,,,,,9232,20,42644,42125,43252,NR52827,"Sheetz, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_OHIO-PA,Gold,USD
30838,56141,56141,56141,56141,40246391,,55,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42139,42156,43281,,,,,,25387,55,42644,42125,43252,NR52827,"Sheetz, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_OHIO-PA,Gold,USD
30839,56141,56141,56141,56141,40246391,,25,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42139,42156,43281,,,,,,11539,25,42644,42125,43252,NR52827,"Sheetz, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_OHIO-PA,Gold,USD
30840,7940,7940,7940,7940,40246392,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42158,42156,42886,,,,,,46746,100,42644,42156,42856,N122641,"Velocify, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Commercial,USD
30841,7940,7940,7940,7940,40246392,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42158,42156,42886,,,,,,0,0,42644,42156,42856,N122641,"Velocify, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_SOCAL,Commercial,USD
30842,62136,7000263,62136,7000263,40246393,,1500,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42155,42156,43100,,,,,,451980,1500,42644,42125,43070,AR49694,COMMONWEALTH BANK OF AUSTRALIA,,,APJ,ANZ,AUSTRALIA,AUS North,Platinum,USD
30843,-414,7000351,-414,7000351,40246394,,50,0,0,0,ACULTE990,UE,1,1,0,1,1,0,0,0,0,1,42164,42186,43281,,,,,,24990,50,42644,42156,43252,N122388,"Arag, LLC",,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
30844,-414,7000351,-414,7000351,40246394,,1,0,0,0,ACSFSB990,UE,1,0,0,1,1,0,0,0,0,1,42164,42186,43281,,,,,,2125,0,42644,42156,43252,N122388,"Arag, LLC",,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
30845,45062,45062,45062,45062,40246395,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42170,42186,43343,,,,,,0,0,42644,42156,43313,NR50021,World Fuel Services Corp,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
30846,45062,45062,45062,45062,40246395,,175,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42170,42186,43343,,,,,,88494,175,42644,42156,43313,NR50021,World Fuel Services Corp,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
30847,45062,45062,45062,45062,40246395,,25,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42170,42186,43343,,,,,,12642,25,42644,42156,43313,NR50021,World Fuel Services Corp,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
30848,8826,7000337,8826,7000337,40246396,,35,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42184,42186,43281,,,,,,12642,35,42644,42156,43252,NR51483,COLORADO - LOCAL,,,PS/CAN,Public Sector,PS_SLED,PS_SL-WEST,Gold,USD
30849,8826,7000337,8826,7000337,40246396,,10,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42184,42186,43281,,,,,,3612,10,42644,42156,43252,NR51483,COLORADO - LOCAL,,,PS/CAN,Public Sector,PS_SLED,PS_SL-WEST,Gold,USD
30850,59858,59858,59858,59858,40246397,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42185,42186,43100,,,,,,41748,100,42644,42156,43070,N097681,iRobot Corporation,,,NAmer,NA_NE,NA_NE,NA_NE_HQ,Commercial,USD
30851,59856,59856,59856,59856,40246398,,50,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42198,42217,43100,,,,,,21462,50,42644,42186,43070,N122658,"WELLTOK, INC.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
30852,50851,7000322,50851,7000322,40246399,,40,0,1,0,FLODOC990,FDE,1,0,0,1,1,0,0,0,1,0,42198,42217,43131,,,,,,1920,0,42644,42186,43101,W097069,HP Enterprise Services (North America)- Renewals Only,,,NAmer,NA_HQ,NA_HQ,NA_HQ,Commercial,USD
30853,69292,69292,69292,69292,40246400,,40,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42201,42217,43312,,,,,,13608,40,42644,42186,43282,E118384,SAIC SOLUTIONS LTD,,,EMEA,NTH,UKI,UK,Commercial,USD
30854,44180,44180,44180,44180,40246401,,450,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42206,42217,43312,,,,,,187866,450,42644,42186,43282,N102177,J.Crew (Chinos Holdings),,,NAmer,NA_NE,NA_NE,NA_NE_NY,Silver,USD
30855,2001,7000001,2001,7000001,40246402,,166,0,1,0,AGUELA990,UE,1,0,0,1,1,0,0,0,1,0,42212,42217,43312,,,,,,0,0,42644,42186,43282,NR48923,"Cisco Systems, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Gold,USD
30856,2001,7000001,2001,7000001,40246402,,27500,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42212,42217,43312,,,,,,3003333,27500,42644,42186,43282,NR48923,"Cisco Systems, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Gold,USD
30857,2001,7000001,2001,7000001,40246402,,1,0,1,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42212,42217,43312,,,,,,0,0,42644,42186,43282,NR48923,"Cisco Systems, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Gold,USD
30858,7440,7000260,7440,7000260,40246403,,1225,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42216,42217,43312,,,,,,318301,1225,42644,42186,43282,N099728,National Instruments Corporation,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Silver,USD
30859,7440,7000260,7440,7000260,40246403,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42216,42217,43312,,,,,,25984,100,42644,42186,43282,N099728,National Instruments Corporation,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Silver,USD
30860,7440,7000260,7440,7000260,40246403,,75,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42216,42217,43312,,,,,,19488,75,42644,42186,43282,N099728,National Instruments Corporation,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Silver,USD
30861,-275,7000260,-275,7000260,40246404,,25,0,0,0,ACULTE990,UE,1,1,0,1,1,0,0,0,0,1,42216,42217,43312,,,,,,6496,25,42644,42186,43282,N099728,National Instruments Corporation,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Silver,USD
30862,-275,7000260,-275,7000260,40246404,,75,0,0,0,ACULTE990,UE,1,1,0,1,1,0,0,0,0,1,42216,42217,43312,,,,,,19488,75,42644,42186,43282,N099728,National Instruments Corporation,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Silver,USD
30863,-275,7000260,-275,7000260,40246404,,3,0,0,0,ACSFSB990,UE,1,0,0,1,1,0,0,0,0,1,42216,42217,43312,,,,,,1105,0,42644,42186,43282,N099728,National Instruments Corporation,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Silver,USD
30864,11667,11667,11667,11667,40246405,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42215,42217,43343,,,,,,14729,30,42644,42186,43313,N112733,Munich Re,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Commercial,USD
30865,11667,11667,11667,11667,40246405,,15,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42215,42217,43343,,,,,,7365,15,42644,42186,43313,N112733,Munich Re,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Commercial,USD
30866,11667,11667,11667,11667,40246405,,32,0,0,0,AGUELA990,UE,1,0,0,1,1,0,0,0,1,0,42215,42217,43343,,,,,,0,0,42644,42186,43313,N112733,Munich Re,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Commercial,USD
30867,67471,67471,67471,67471,40246406,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42216,42217,43312,,,,,,46158,100,42644,42186,43282,N108804,"Nisa Investment Advisors, L.L.C.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Commercial,USD
30868,4854,7000210,4854,7000210,40246407,,25,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42262,42309,43039,,,,,,8978,25,42644,42248,43009,N097053,"RICOH COMPANY,LTD.",,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Silver,USD
30869,68314,68314,68314,68314,40246408,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42268,42278,43373,,,,,,47628,100,42644,42248,43344,NR49897,"Carmax, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Silver,USD
30870,68314,68314,68314,68314,40246408,,50,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42268,42278,43373,,,,,,23814,50,42644,42248,43344,NR49897,"Carmax, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Silver,USD
30871,68314,68314,68314,68314,40246408,,50,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42268,42278,43373,,,,,,23814,50,42644,42248,43344,NR49897,"Carmax, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Silver,USD
30872,68314,68314,68314,68314,40246408,,50,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42268,42278,43373,,,,,,23814,50,42644,42248,43344,NR49897,"Carmax, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Silver,USD
30873,6590,6590,6590,6590,40246409,,250,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42275,42278,43373,,,,,,108045,250,42644,42248,43344,N122788,Datadirect Networks,,,NAmer,NA_WEST,NA_WEST,NA_WEST_NORCAL,Commercial,USD
30874,-414,7000351,-414,7000351,40246410,,5,0,0,0,ACULTE990,UE,1,1,0,1,1,0,0,0,0,1,42276,42278,43281,,,,,,2499,5,42644,42248,43252,N122388,"Arag, LLC",,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
30875,11667,11667,11667,11667,40246411,,20,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42278,42278,43343,,,,,,9820,20,42644,42278,43313,N112733,Munich Re,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Commercial,USD
30876,11400,11400,11400,11400,40246412,,300,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42278,42339,43434,,,,,,123480,300,42644,42278,43405,NR52294,PHYSICIANS MUTUAL INSURANCE CO INC,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
30877,1127,1127,1127,1127,40246413,,190,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42282,42309,43039,,,,,,87142,190,42644,42278,43009,N098742,Symetra Financial Corporation,,,NAmer,NA_WEST,NA_WEST,NA_WEST_PNW,Silver,USD
30878,70171,70171,70171,70171,40246414,,120,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42282,42278,43008,,,,,,65268,120,42644,42278,42979,N122714,"NERIUM BIOTECHNOLOGY, INC.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_HQ,Commercial,USD
30879,6872,6872,6872,6872,40246415,,20,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42284,42309,43069,,,,,,7056,20,42644,42278,43040,ER49435,Topdanmark A/S,,,EMEA,NTH,DENMARK,DENMARK,Commercial,USD
30880,70739,70739,70739,70739,40246416,,200,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42285,42309,43404,,,,,,79968,200,42644,42278,43374,N122613,Cotiviti Corporation,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
30881,60462,60462,60462,60462,40246417,,85,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42285,42309,43039,,,,,,33737,85,42644,42278,43009,NR48806,State Street Corporation.,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Platinum,USD
30882,64001,64001,64001,64001,40246418,,30,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42300,42309,42855,,,,,,15170,30,42644,42278,42826,NR49091,Great American Insurance Group,,,NAmer,NA_NE,NA_NE,NA_NE_OHIO-PA,Silver,USD
30883,68314,68314,68314,68314,40246419,,60,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42303,42309,43373,,,,,,28577,60,42644,42278,43344,NR49897,"Carmax, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_CAROLINAS,Silver,USD
30884,51353,51353,51353,51353,40246420,,100,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42303,42309,43039,,,,,,34986,100,42644,42278,43009,NR48816,"Blue Cross and Blue Shield of Florida, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Platinum,USD
30885,51353,51353,51353,51353,40246420,,100,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42303,42309,43039,,,,,,34986,100,42644,42278,43009,NR48816,"Blue Cross and Blue Shield of Florida, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Platinum,USD
30886,51353,51353,51353,51353,40246420,,200,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42303,42309,43039,,,,,,69972,200,42644,42278,43009,NR48816,"Blue Cross and Blue Shield of Florida, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Platinum,USD
30887,51353,51353,51353,51353,40246420,,600,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42303,42309,43039,,,,,,209916,600,42644,42278,43009,NR48816,"Blue Cross and Blue Shield of Florida, Inc.",,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Platinum,USD
30888,61639,61639,61639,61639,40246422,,40,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42319,42370,42735,,,,,,15120,40,42644,42309,42705,E136205,VASONA NETWORKS LTD,,,EMEA,STH,ISRAEL,ISRAEL,Commercial,USD
30889,8080,7000183,8080,7000183,40246423,,7000,0,0,0,AGCUEP990,UE,1,1,0,1,0,1,1,0,1,0,42327,42277,44103,,,,,,598500,7000,42644,42309,44075,NR48605,"Automatic Data Processing, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
30890,8080,7000183,8080,7000183,40246423,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42327,42277,44103,,,,,,0,0,42644,42309,44075,NR48605,"Automatic Data Processing, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
30891,8080,7000183,8080,7000183,40246423,,7000,0,0,0,ACNHST990,UE,1,0,0,1,0,1,0,1,1,0,42327,42277,44103,,,,,,70000,0,42644,42309,44075,NR48605,"Automatic Data Processing, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
30892,8080,7000183,8080,7000183,40246423,,0,0,0,0,AGELAP990,UE,1,1,0,1,0,1,1,0,1,0,42327,42277,44103,,,,,,0,0,42644,42309,44075,NR48605,"Automatic Data Processing, Inc.",,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
30893,48362,48362,48362,48362,40246424,,645,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42327,42339,43069,,,,,,273067,645,42644,42309,43040,N117826,Elekta IMPAC Medical Systems,,,NAmer,NA_WEST,NA_WEST,NA_WEST_HQ,Silver,USD
30894,248,248,248,248,40246425,,236,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42332,42339,43434,,,,,,103313,236,42644,42309,43405,N110357,"PEOPLECLICK, INC.",,,NAmer,NA_NE,NA_NE,NA_NE_NY,Commercial,USD
30895,48959,48959,48959,48959,40246426,,71,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42300,42370,42735,,,,,,39661,71,42644,42278,42705,N122665,"ZOTEC SOLUTIONS, INC.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
30896,11987,7000298,11987,7000298,40246427,,50,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42339,42339,43069,,,,,,24402,50,42644,42339,43040,NR93471,TIME WARNER inc,,,NAmer,NA_NE,NA_NE,NA_NE_NY,Silver,USD
30897,1915,7000181,1915,7000181,40246428,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42345,42370,42735,,,,,,44100,100,42644,42339,42705,N117705,COVENTRY HEALTH CARE,,,NAmer,NA_CEN,NA_CEN,NA_CEN_HQ,Commercial,USD
30898,73155,73155,73155,73155,40246429,,250,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42347,42370,43465,,,,,,99960,250,42644,42339,43435,N122712,Element Fleet Services,,,NAmer,NA_CEN,NA_CEN,NA_CEN_GREATLAKES,Commercial,USD
30899,50943,50943,50943,50943,40246430,,10,0,0,0,AGCEEE990,EE,1,1,0,1,1,0,0,0,1,0,42354,42401,42766,,,,,,4200,10,42644,42339,42736,N122642,"Cadre Technologies, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_HQ,Commercial,USD
30900,-211,-211,-211,-211,40246431,,1,0,0,0,ACSFSB990,UE,1,0,0,1,1,0,0,0,0,1,42360,42370,43100,,,,,,1950,0,42644,42339,42614,L106167,Teracom Telema?tica S/A.,,,LA,BRAZIL,BRAZIL - COMMERCIAL,BRAZIL - COMMERCIAL,Commercial,USD
30901,-211,-211,-211,-211,40246431,,260,0,0,0,ACCEES990,EE,1,1,0,1,1,0,0,0,0,1,42360,42370,43100,,,,,,85176,260,42644,42339,42614,L106167,Teracom Telema?tica S/A.,,,LA,BRAZIL,BRAZIL - COMMERCIAL,BRAZIL - COMMERCIAL,Commercial,USD
30902,48713,7000323,48713,7000323,40246432,,200,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42360,42370,43100,,,,,,85848,200,42644,42339,43070,N122448,"Renaissance Learning, Inc.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
30903,5108,7000197,5108,7000197,40246433,,600,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42366,42370,42735,,,,,,254016,600,42644,42339,42705,N101262,"Digitalglobe, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
30904,5108,7000197,5108,7000197,40246433,,1,0,0,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42366,42370,42735,,,,,,0,0,42644,42339,42705,N101262,"Digitalglobe, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
30905,6872,6872,6872,6872,40246434,,50,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42361,42370,43069,,,,,,17640,50,42644,42339,43040,ER49435,Topdanmark A/S,,,EMEA,NTH,DENMARK,DENMARK,Commercial,USD
30906,59858,59858,59858,59858,40246435,,25,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42369,42370,43100,,,,,,10731,25,42644,42339,43070,N097681,iRobot Corporation,,,NAmer,NA_NE,NA_NE,NA_NE_HQ,Commercial,USD
30907,70171,70171,70171,70171,40246436,,50,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42359,42370,43008,,,,,,27930,50,42644,42339,42979,N122714,"NERIUM BIOTECHNOLOGY, INC.",,,NAmer,NA_CEN,NA_CEN,NA_CEN_HQ,Commercial,USD
30908,61391,61391,61391,61391,40246437,,1500,0,1,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42378,42401,43069,,,,,,325080,1500,42644,42370,43040,NR52514,SABRE,,,NAmer,NA_CEN,NA_CEN,NA_CEN_TEXAS-PLAINS,Silver,USD
30909,61246,7000053,61246,7000053,40246438,,144,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42381,42401,43131,,,,,,66044,144,42644,42370,43101,NR48591,United Technologies Corporation,,,NAmer,NA_NE,NA_NE,NA_NE_NEWENG,Gold,USD
30910,-241,-241,-241,-241,40247310,,1050,0,1,0,ACNUNL990,UE,1,1,0,1,0,1,1,0,0,1,42391,42401,42766,,,,,,147788,1050,42644,42370,42736,NR48811,SEI Investments Company,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
30911,-241,-241,-241,-241,40247310,,1,0,1,0,AGIGAS990,UE,0,0,0,1,1,0,0,0,1,0,42391,42401,42766,,,,,,0,0,42644,42370,42736,NR48811,SEI Investments Company,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
30912,-241,-241,-241,-241,40254781,,1050,0,1,0,ACNUNL990,UE,1,1,0,1,0,1,1,0,0,1,42788,42788,43131,,,,,,147788,1050,42767,42767,43101,NR48811,SEI Investments Company,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
30913,-241,-241,-241,-241,40246439,,75,0,1,0,ACULTE990,UE,1,1,0,1,1,0,0,0,0,1,42384,42401,43496,,,,,,28665,75,42644,42370,43466,NR48811,SEI Investments Company,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
30914,-241,-241,-241,-241,40246439,,75,0,1,0,ACULTE990,UE,1,1,0,1,1,0,0,0,0,1,42384,42401,43496,,,,,,28665,75,42644,42370,43466,NR48811,SEI Investments Company,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
30915,-241,-241,-241,-241,40246439,,50,0,1,0,ACULTE990,UE,1,1,0,1,1,0,0,0,0,1,42384,42401,43496,,,,,,19110,50,42644,42370,43466,NR48811,SEI Investments Company,,,NAmer,NA_NE,NA_NE,NA_NE_NJ-PA,Platinum,USD
30916,3323,7000339,3323,7000339,40246440,,42,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42391,42401,42766,,,,,,20992,42,42644,42370,42736,N122639,"Inthinc, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
30917,59856,59856,59856,59856,40246441,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42395,42401,43100,,,,,,42924,100,42644,42370,43070,N122658,"WELLTOK, INC.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_MOUNTAIN,Commercial,USD
30918,72270,72270,72270,72270,40246442,,18,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42395,42401,43039,,,,,,9314,18,42644,42370,43009,N113289,MCIC Vermont INC,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
30919,70739,70739,70739,70739,40246443,,25,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42396,42401,43404,,,,,,9996,25,42644,42370,43374,N122613,Cotiviti Corporation,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
30920,70739,70739,70739,70739,40246443,,100,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42396,42401,43404,,,,,,39984,100,42644,42370,43374,N122613,Cotiviti Corporation,,,NAmer,NA_SE,NA_SE,NA_SE_GULFCOAST,Commercial,USD
30921,2818,7000196,2818,7000196,40246444,,10,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42397,42401,43159,,,,,,3969,10,42644,42370,43132,N122005,Applied Systems Inc.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
30922,2818,7000196,2818,7000196,40246444,,10,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42397,42401,43159,,,,,,3969,10,42644,42370,43132,N122005,Applied Systems Inc.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
30923,2818,7000196,2818,7000196,40246444,,10,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42397,42401,43159,,,,,,3969,10,42644,42370,43132,N122005,Applied Systems Inc.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
30924,2818,7000196,2818,7000196,40246444,,10,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42397,42401,43159,,,,,,3969,10,42644,42370,43132,N122005,Applied Systems Inc.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
30925,2818,7000196,2818,7000196,40246444,,400,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42397,42401,43159,,,,,,158760,400,42644,42370,43132,N122005,Applied Systems Inc.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
30926,2818,7000196,2818,7000196,40246444,,5,0,0,0,AGCIMG990,UE,1,0,0,1,1,0,0,0,1,0,42397,42401,43159,,,,,,16875,0,42644,42370,43132,N122005,Applied Systems Inc.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
30927,2818,7000196,2818,7000196,40246444,,10,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42397,42401,43159,,,,,,3969,10,42644,42370,43132,N122005,Applied Systems Inc.,,,NAmer,NA_CEN,NA_CEN,NA_CEN_MIDWEST,Commercial,USD
30928,50872,7000342,50872,7000342,40246445,,37,0,0,0,AGCUNL990,UE,1,1,0,1,1,0,0,0,1,0,42397,42401,42766,,,,,,19580,37,42644,42370,42736,N105909,"Waggener Edstrom Worldwide, Inc.",,,NAmer,NA_WEST,NA_WEST,NA_WEST_PNW,Commercial,USD
