subid,fw_month,arr_odb,seats_odb
947,2009-03-01,3888,8
947,2009-04-01,3888,8
947,2009-05-01,3888,8
947,2009-06-01,3888,8
947,2009-07-01,3888,8
947,2009-08-01,3888,8
947,2009-09-01,3888,8
947,2009-10-01,3888,8
947,2009-11-01,3888,8
947,2009-12-01,3888,8
947,2010-01-01,3888,8
947,2010-02-01,3888,8
947,2010-03-01,3888,8
947,2010-04-01,3888,8
947,2010-05-01,3888,8
947,2010-06-01,3888,8
947,2010-07-01,3888,8
947,2010-08-01,420,1
947,2010-09-01,420,1
947,2010-10-01,420,1
947,2010-11-01,420,1
947,2010-12-01,420,1
947,2011-01-01,420,1
947,2011-02-01,420,1
947,2011-03-01,420,1
947,2011-04-01,420,1
947,2011-05-01,420,1
947,2011-06-01,420,1
948,2007-06-01,0,0
948,2007-07-01,0,0
948,2007-08-01,0,0
948,2007-09-01,0,0
948,2007-10-01,0,0
948,2007-11-01,0,0
948,2007-12-01,0,0
948,2008-01-01,0,0
948,2008-02-01,0,0
948,2008-03-01,0,0
948,2008-04-01,0,0
948,2008-05-01,0,0
948,2008-06-01,0,0
948,2008-07-01,0,0
948,2008-08-01,0,0
948,2008-09-01,0,0
948,2008-10-01,0,0
948,2008-11-01,0,0
948,2008-12-01,0,0
948,2009-01-01,0,0
948,2009-02-01,0,0
952,2007-06-01,15435,30
952,2007-07-01,15435,30
952,2007-08-01,15435,30
952,2007-09-01,15435,30
952,2007-10-01,15435,30
952,2007-11-01,15435,30
952,2007-12-01,15435,30
952,2008-01-01,15435,30
952,2008-02-01,15435,30
952,2008-03-01,15435,30
952,2008-04-01,15435,30
952,2008-05-01,15435,30
952,2008-06-01,15435,30
952,2008-07-01,15435,30
952,2008-08-01,15435,30
952,2008-09-01,15435,30
952,2008-10-01,15435,30
952,2008-11-01,15435,30
952,2008-12-01,15435,30
952,2009-01-01,15435,30
952,2009-02-01,15435,30
952,2009-03-01,15435,30
952,2009-04-01,15435,30
952,2009-05-01,15435,30
952,2009-06-01,15435,30
952,2009-07-01,11340,30
952,2009-08-01,11340,30
952,2009-09-01,11340,30
952,2009-10-01,11340,30
952,2009-11-01,11340,30
952,2009-12-01,11340,30
952,2010-01-01,11340,30
952,2010-02-01,11340,30
952,2010-03-01,11340,30
952,2010-04-01,11340,30
952,2010-05-01,11340,30
957,2007-06-01,5054.4,12
957,2007-07-01,5054.4,12
957,2007-08-01,7581.5999999999995,18
957,2007-09-01,7581.5999999999995,18
957,2007-10-01,7581.5999999999995,18
957,2007-11-01,8845.199999999999,21
957,2007-12-01,8845.199999999999,21
957,2008-01-01,8845.199999999999,21
957,2008-02-01,8845.199999999999,21
957,2008-03-01,8845.199999999999,21
957,2008-04-01,8845.199999999999,21
957,2008-05-01,8845.199999999999,21
957,2008-06-01,8820,21
957,2008-07-01,8820,21
957,2008-08-01,11718,31
957,2008-09-01,11718,31
957,2008-10-01,11718,31
957,2008-11-01,11718,31
957,2008-12-01,11718,31
957,2009-01-01,11718,31
957,2009-02-01,11718,31
957,2009-03-01,12852,34
957,2009-04-01,12852,34
957,2009-05-01,12852,34
957,2009-06-01,12852,34
957,2009-07-01,12852,34
957,2009-08-01,12852,34
957,2009-09-01,11424,34
957,2009-10-01,11424,34
957,2009-11-01,11424,34
957,2009-12-01,36162,110
957,2010-01-01,36162,110
957,2010-02-01,36162,110
957,2010-03-01,36162,110
957,2010-04-01,36960,110
957,2010-05-01,36960,110
957,2010-06-01,42e3,125
957,2010-07-01,42e3,125
957,2010-08-01,42e3,125
957,2010-09-01,42e3,125
957,2010-10-01,42e3,125
957,2010-11-01,42e3,125
957,2010-12-01,42e3,125
957,2011-01-01,42e3,125
957,2011-02-01,42e3,125
957,2011-03-01,45360,135
957,2011-04-01,45360,135
957,2011-05-01,46777.5,135
957,2011-06-01,46777.5,135
957,2011-07-01,46777.5,135
957,2011-08-01,46777.5,135
957,2011-09-01,46777.5,135
957,2011-10-01,46777.5,135
957,2011-11-01,46777.5,135
957,2011-12-01,46777.5,135
957,2012-01-01,46777.5,135
957,2012-02-01,46777.5,135
957,2012-03-01,46777.5,135
957,2012-04-01,46777.5,135
957,2012-05-01,46777.5,135
957,2012-06-01,46777.5,135
957,2012-07-01,46777.5,135
957,2012-08-01,46777.5,135
957,2012-09-01,46777.5,135
957,2012-10-01,46777.5,135
957,2012-11-01,46777.5,135
957,2012-12-01,46777.5,135
957,2013-01-01,46777.5,135
957,2013-02-01,46777.5,135
957,2013-03-01,46777.5,135
957,2013-04-01,46777.5,135
957,2013-05-01,28560,80
957,2013-06-01,28560,80
957,2013-07-01,28560,80
957,2013-08-01,28560,80
957,2013-09-01,28560,80
957,2013-10-01,28560,80
957,2013-11-01,28560,80
957,2013-12-01,28560,80
957,2014-01-01,28560,80
957,2014-02-01,28560,80
957,2014-03-01,28560,80
957,2014-04-01,28560,80
957,2014-05-01,28560,80
957,2014-06-01,23205,65
957,2014-07-01,23205,65
957,2014-08-01,23205,65
957,2014-09-01,23205,65
957,2014-10-01,23205,65
957,2014-11-01,23205,65
957,2014-12-01,23205,65
957,2015-01-01,23205,65
957,2015-02-01,23205,65
957,2015-03-01,23205,65
957,2015-04-01,23205,65
957,2015-05-01,23205,65
957,2015-06-01,4200,10
957,2015-07-01,4200,10
957,2015-08-01,4200,10
957,2015-09-01,4200,10
957,2015-10-01,4200,10
957,2015-11-01,4200,10
957,2015-12-01,4200,10
957,2016-01-01,4200,10
957,2016-02-01,4200,10
957,2016-03-01,4200,10
957,2016-04-01,4200,10
958,2007-06-01,8910,15
958,2007-07-01,8910,15
958,2007-08-01,8910,15
958,2007-09-01,14685,25
958,2007-10-01,14685,25
958,2007-11-01,14685,25
958,2007-12-01,17655,30
958,2008-01-01,17655,30
958,2008-02-01,17655,30
958,2008-03-01,20085,35
958,2008-04-01,20085,35
958,2008-05-01,20085,35
958,2008-06-01,20085,35
958,2008-07-01,17010,35
958,2008-08-01,17010,35
958,2008-09-01,17010,35
958,2008-10-01,17010,35
958,2008-11-01,17010,35
958,2008-12-01,17010,35
958,2009-01-01,17010,35
958,2009-02-01,17010,35
958,2009-03-01,17010,35
958,2009-04-01,17010,35
958,2009-05-01,17010,35
958,2009-06-01,17010,35
960,2007-06-01,8295,25
960,2007-07-01,13440,35
960,2007-08-01,20643,49
960,2007-09-01,20643,49
960,2007-10-01,20643,49
960,2007-11-01,23730,55
960,2007-12-01,23730,55
960,2008-01-01,23730,55
960,2008-02-01,23730,55
960,2008-03-01,23730,55
960,2008-04-01,23730,55
960,2008-05-01,24097.44,56
960,2008-06-01,22417.5,61
960,2008-07-01,22417.5,61
960,2008-08-01,22417.5,61
960,2008-09-01,22417.5,61
960,2008-10-01,22417.5,61
960,2008-11-01,22417.5,61
960,2008-12-01,22417.5,61
960,2009-01-01,22417.5,61
960,2009-02-01,22417.5,61
960,2009-03-01,22417.5,61
960,2009-04-01,22417.5,61
960,2009-05-01,22417.5,61
960,2009-06-01,19635,55
960,2009-07-01,19635,55
960,2009-08-01,19635,55
960,2009-09-01,19635,55
960,2009-10-01,19635,55
960,2009-11-01,22134,62
960,2009-12-01,22134,62
960,2010-01-01,22134,62
960,2010-02-01,22134,62
960,2010-03-01,22134,62
960,2010-04-01,22134,62
960,2010-05-01,22134,62
960,2010-06-01,25987.5,75
960,2010-07-01,25987.5,75
960,2010-08-01,25987.5,75
960,2010-09-01,25987.5,75
960,2010-10-01,25987.5,75
960,2010-11-01,25987.5,75
960,2010-12-01,25987.5,75
960,2011-01-01,25987.5,75
960,2011-02-01,27720,80
960,2011-03-01,27720,80
960,2011-04-01,27720,80
960,2011-05-01,29452.5,85
960,2011-06-01,29452.5,85
960,2011-07-01,29452.5,85
960,2011-08-01,29452.5,85
960,2011-09-01,29452.5,85
960,2011-10-01,29452.5,85
960,2011-11-01,29452.5,85
960,2011-12-01,32917.5,95
960,2012-01-01,32917.5,95
960,2012-02-01,32917.5,95
960,2012-03-01,32917.5,95
960,2012-04-01,32917.5,95
960,2012-05-01,32917.5,95
960,2012-06-01,30922.5,95
960,2012-07-01,30922.5,95
960,2012-08-01,30922.5,95
960,2012-09-01,30922.5,95
960,2012-10-01,30922.5,95
960,2012-11-01,30922.5,95
960,2012-12-01,30922.5,95
960,2013-01-01,30922.5,95
960,2013-02-01,30922.5,95
960,2013-03-01,30922.5,95
960,2013-04-01,30922.5,95
960,2013-05-01,32497.5,100
960,2013-06-01,32550,100
960,2013-07-01,34125,105
960,2013-08-01,37275,115
960,2013-09-01,37275,115
960,2013-10-01,37275,115
960,2013-11-01,37275,115
960,2013-12-01,37275,115
960,2014-01-01,37275,115
960,2014-02-01,37275,115
960,2014-03-01,37275,115
960,2014-04-01,37275,115
960,2014-05-01,37275,115
960,2014-06-01,32550,100
960,2014-07-01,32550,100
960,2014-08-01,32550,100
960,2014-09-01,35805,110
960,2014-10-01,35805,110
960,2014-11-01,35805,110
960,2014-12-01,35805,110
960,2015-01-01,35805,110
960,2015-02-01,35805,110
960,2015-03-01,35805,110
960,2015-04-01,35805,110
960,2015-05-01,35805,110
960,2015-06-01,47635.2,120
960,2015-07-01,47635.2,120
960,2015-08-01,47635.2,120
960,2015-09-01,47635.2,120
960,2015-10-01,47635.2,120
960,2015-11-01,47635.2,120
960,2015-12-01,47635.2,120
960,2016-01-01,51604.8,130
960,2016-02-01,51604.8,130
960,2016-03-01,51604.8,130
960,2016-04-01,59542.8,150
960,2016-05-01,59542.8,150
960,2016-06-01,59542.8,150
960,2016-07-01,59542.8,150
960,2016-08-01,59542.8,150
960,2016-09-01,59542.8,150
960,2016-10-01,59544,150
960,2016-11-01,59544,150
960,2016-12-01,59544,150
960,2017-01-01,59544,150
960,2017-03-01,50803,135
960,2017-04-01,50803,135
960,2017-05-01,50803,135
960,2017-06-01,50803,135
960,2017-07-01,50803,135
960,2017-08-01,50803,135
960,2017-09-01,50803,135
960,2017-10-01,50803,135
960,2017-11-01,50803,135
960,2017-12-01,50803,135
960,2018-01-01,50803,135
960,2018-03-01,2940,5
960,2018-04-01,2940,5
960,2018-05-01,2940,5
960,2018-06-01,2940,5
960,2018-07-01,2940,5
960,2018-08-01,2940,5
960,2018-09-01,2940,5
960,2018-10-01,2940,5
961,2007-06-01,8869.5,25
961,2007-07-01,8869.5,25
961,2007-08-01,8869.5,25
961,2007-09-01,8869.5,25
961,2007-10-01,8869.5,25
961,2007-11-01,13081.5,35
961,2007-12-01,13081.5,35
961,2008-01-01,13081.5,35
961,2008-02-01,13081.5,35
961,2008-03-01,13081.5,35
961,2008-04-01,13081.5,35
961,2008-05-01,13081.5,35
961,2008-06-01,13081.5,35
961,2008-07-01,13081.5,35
961,2008-08-01,13081.5,35
962,2007-06-01,1396.5,7
962,2007-07-01,1396.5,7
962,2007-08-01,1396.5,7
962,2007-09-01,3307.5,9
962,2007-10-01,3675.01,10
962,2007-11-01,4410.01,12
962,2007-12-01,4410.01,12
962,2008-01-01,5512.51,15
962,2008-02-01,5512.51,15
962,2008-03-01,5512.51,15
962,2008-04-01,5512.51,15
962,2008-05-01,5512.51,15
962,2008-06-01,5512.51,15
962,2008-07-01,5512.51,15
962,2008-08-01,7717.51,21
962,2008-09-01,9922.5,21
962,2008-10-01,9922.5,21
962,2008-11-01,9922.5,21
962,2008-12-01,9922.5,21
962,2009-01-01,10894.5,23
962,2009-02-01,12352.5,26
962,2009-03-01,12352.5,26
962,2009-04-01,12352.5,26
962,2009-05-01,13297.5,28
962,2009-06-01,14715,31
962,2009-07-01,12495,31
962,2009-08-01,12495,31
962,2009-09-01,12495,31
962,2009-10-01,12495,31
962,2009-11-01,12495,31
962,2009-12-01,12495,31
962,2010-01-01,12495,31
962,2010-02-01,12495,31
962,2010-03-01,12495,31
962,2010-04-01,12495,31
962,2010-05-01,12495,31
962,2010-06-01,12495,31
962,2010-07-01,12495,31
962,2010-08-01,12495,31
962,2010-09-01,13629,34
962,2010-10-01,13629,34
962,2010-11-01,13629,34
962,2010-12-01,13629,34
962,2011-01-01,13629,34
962,2011-02-01,13629,34
962,2011-03-01,13629,34
962,2011-04-01,13629,34
962,2011-05-01,13629,34
962,2011-06-01,10657.5,25
962,2011-07-01,10657.5,25
962,2011-08-01,10657.5,25
962,2011-09-01,10657.5,25
962,2011-10-01,10657.5,25
962,2011-11-01,10657.5,25
962,2011-12-01,10657.5,25
962,2012-01-01,10657.5,25
962,2012-02-01,10657.5,25
962,2012-03-01,10657.5,25
962,2012-04-01,10657.5,25
962,2012-05-01,10657.5,25
962,2012-06-01,10657.5,25
962,2012-07-01,9450,25
962,2012-08-01,9450,25
962,2012-09-01,9450,25
962,2012-10-01,9450,25
962,2012-11-01,9450,25
962,2012-12-01,9450,25
962,2013-01-01,9450,25
962,2013-02-01,9450,25
962,2013-03-01,9450,25
962,2013-04-01,9450,25
962,2013-05-01,9450,25
962,2013-06-01,9450,25
962,2013-07-01,9744,25
962,2013-08-01,9744,25
962,2013-09-01,9744,25
962,2013-10-01,9744,25
962,2013-11-01,9744,25
962,2013-12-01,9744,25
962,2014-01-01,15099,36
962,2014-02-01,15099,36
962,2014-03-01,15099,36
962,2014-04-01,15099,36
962,2014-05-01,15099,36
962,2014-06-01,15099,36
962,2014-07-01,16800,36
962,2014-08-01,16800,36
962,2014-09-01,16800,36
962,2014-10-01,16800,36
962,2014-11-01,16800,36
962,2014-12-01,16800,36
963,2007-06-01,79794.13,155
963,2007-07-01,79794.13,155
963,2007-08-01,79794.13,155
963,2007-09-01,79794.13,155
963,2007-10-01,79794.13,155
963,2007-11-01,79794.13,155
963,2007-12-01,79794.13,155
963,2008-01-01,79794.13,155
963,2008-02-01,79794.13,155
963,2008-03-01,79794.13,155
963,2008-04-01,79794.13,155
963,2008-05-01,79794.13,155
963,2008-06-01,134491.63,245
963,2008-07-01,134491.63,245
963,2008-08-01,134491.63,245
963,2008-09-01,134491.63,245
963,2008-10-01,134491.63,245
963,2008-11-01,134491.5,245
963,2008-12-01,134491.5,245
963,2009-01-01,134491.5,245
963,2009-02-01,134491.5,245
963,2009-03-01,134491.5,245
963,2009-04-01,134491.5,245
963,2009-05-01,134491.5,245
963,2009-06-01,134491.5,245
963,2009-07-01,134491.5,245
963,2009-08-01,134491.5,245
963,2009-09-01,134491.5,245
963,2009-10-01,134491.5,245
963,2009-11-01,134491.5,245
963,2009-12-01,134491.5,245
963,2010-01-01,134491.5,245
963,2010-02-01,134491.5,245
963,2010-03-01,134491.5,245
963,2010-04-01,134491.5,245
963,2010-05-01,134491.5,245
963,2010-06-01,134491.5,245
963,2010-07-01,157657.5,300
963,2010-08-01,157657.5,300
963,2010-09-01,157657.5,300
963,2010-10-01,157657.5,300
963,2010-11-01,9e4,500
963,2010-12-01,9e4,500
963,2011-01-01,9e4,500
963,2011-02-01,9e4,500
963,2011-03-01,9e4,500
963,2011-04-01,9e4,500
963,2011-05-01,9e4,500
963,2011-06-01,9e4,500
963,2011-07-01,9e4,500
963,2011-08-01,9e4,500
963,2011-09-01,9e4,500
963,2011-10-01,102150,560
963,2011-11-01,102150,560
963,2011-12-01,102150,560
963,2012-01-01,102150,560
963,2012-02-01,112868.44,610
963,2012-03-01,112868.44,610
963,2012-04-01,112868.44,610
963,2012-05-01,112868.44,610
963,2012-06-01,153192.94,790
963,2012-07-01,153192.94,790
963,2012-08-01,153192.94,790
963,2012-09-01,153192.94,790
963,2012-10-01,153192.94,790
963,2012-11-01,153192.94,790
963,2012-12-01,182764.24,922
963,2013-01-01,182764.24,922
963,2013-02-01,182764.24,922
963,2013-03-01,182764.24,922
963,2013-04-01,182764.24,922
963,2013-05-01,193903.76,1022
963,2013-06-01,193903.76,1022
963,2013-07-01,193903.76,1022
963,2013-08-01,193903.76,1022
963,2013-09-01,193903.76,1022
963,2013-10-01,193903.76,1022
963,2013-11-01,193903.75,1022
963,2013-12-01,193903.75,1022
963,2014-01-01,172521.64,1022
963,2014-02-01,172521.64,1022
963,2014-03-01,172521.64,1022
963,2014-04-01,172521.64,1022
963,2014-05-01,172521.64,1022
963,2014-06-01,172521.64,1022
963,2014-07-01,172521.64,1022
963,2014-08-01,172521.64,1022
963,2014-09-01,172521.64,1022
963,2014-10-01,172521.64,1022
963,2014-11-01,172521.65,1022
963,2014-12-01,172521.64,1022
963,2015-01-01,172521.64,1022
963,2015-02-01,172521.64,1022
963,2015-03-01,172521.64,1022
963,2015-04-01,172521.64,1022
963,2015-05-01,172521.64,1022
963,2015-06-01,172521.64,1022
963,2015-07-01,172521.64,1022
963,2015-08-01,172521.64,1022
963,2015-09-01,172521.64,1022
963,2015-10-01,172521.64,1022
963,2015-11-01,172521.64,1022
963,2015-12-01,190521.64,1122
963,2016-01-01,190521.64,1122
963,2016-02-01,190521.64,1122
963,2016-03-01,190521.64,1122
963,2016-04-01,190521.64,1122
963,2016-05-01,190521.64,1122
963,2016-06-01,190521.64,1122
963,2016-07-01,190521.64,1122
963,2016-08-01,190521.64,1122
963,2016-09-01,190521.64,1122
963,2016-10-01,190522,1122
963,2016-11-01,190522,1122
963,2016-12-01,195647,1147
963,2017-01-01,195647,1147
963,2017-02-01,195647,1147
963,2017-03-01,195647,1147
963,2017-04-01,195647,1147
963,2017-05-01,195647,1147
963,2017-06-01,195647,1147
963,2017-07-01,195647,1147
963,2017-08-01,195647,1147
963,2017-09-01,195647,1147
963,2017-10-01,195647,1147
963,2017-11-01,195647,1147
963,2017-12-01,195647,1147
963,2018-01-01,195647,1147
963,2018-02-01,195647,1147
963,2018-03-01,195647,1147
963,2018-04-01,195647,1147
963,2018-05-01,195647,1147
963,2018-06-01,195647,1147
963,2018-07-01,195647,1147
963,2018-08-01,195647,1147
963,2018-09-01,195647,1147
963,2018-10-01,195647,1147
967,2007-07-01,25740,40
967,2007-08-01,25740,40
967,2007-09-01,25740,40
967,2007-10-01,25740,40
967,2007-11-01,25740,40
967,2007-12-01,25740,40
967,2008-01-01,25740,40
967,2008-02-01,25740,40
967,2008-03-01,40387.5,75
967,2008-04-01,65497.5,135
967,2008-05-01,65497.5,135
967,2008-06-01,65497.5,135
967,2008-07-01,56497.5,135
967,2008-08-01,56497.5,135
967,2008-09-01,75330,180
967,2008-10-01,75330,180
967,2008-11-01,75330,180
967,2008-12-01,75330,180
967,2009-01-01,75330,180
967,2009-02-01,75330,180
967,2009-03-01,75330,180
967,2009-04-01,75330,180
967,2009-05-01,75330,180
967,2009-06-01,75330,180
967,2009-07-01,75330,180
967,2009-08-01,76149.86,210
967,2009-09-01,76149.86,210
967,2009-10-01,76149.86,210
967,2009-11-01,76149.86,210
967,2009-12-01,76149.86,210
967,2010-01-01,76149.86,210
967,2010-02-01,76149.86,210
967,2010-03-01,76149.86,210
967,2010-04-01,76149.86,210
967,2010-05-01,76149.86,210
967,2010-06-01,76149.86,210
967,2010-07-01,61783.03,166
967,2010-08-01,61783.03,166
967,2010-09-01,65143.03,176
967,2010-10-01,73280.53,201
967,2010-11-01,73280.53,201
967,2010-12-01,73280.53,201
967,2011-01-01,73606.03,202
967,2011-02-01,74257.03,204
967,2011-03-01,74257.03,204
967,2011-04-01,84022.03,234
967,2011-05-01,84998.53,237
967,2011-06-01,84998.53,237
967,2011-07-01,85320,237
967,2011-08-01,85320,237
967,2011-09-01,85320,237
967,2011-10-01,86947.5,242
967,2011-11-01,86947.5,242
967,2011-12-01,86947.5,242
967,2012-01-01,86947.5,242
967,2012-02-01,86947.5,242
967,2012-03-01,86947.5,242
967,2012-04-01,87319.5,243
967,2012-05-01,87319.5,243
967,2012-06-01,87319.5,243
967,2012-07-01,87480,243
967,2012-08-01,87852,244
967,2012-09-01,87852,244
967,2012-10-01,87852,244
967,2012-11-01,87852,244
967,2012-12-01,87852,244
967,2013-01-01,87852,244
967,2013-02-01,87852,244
967,2013-03-01,87852,244
967,2013-04-01,87852,244
967,2013-05-01,87852,244
967,2013-06-01,87852,244
967,2013-07-01,87840,244
967,2013-08-01,87840,244
967,2013-09-01,87840,244
967,2013-10-01,87840,244
967,2013-11-01,87840,244
967,2013-12-01,87840,244
967,2014-01-01,87840,244
967,2014-02-01,87840,244
967,2014-03-01,87840,244
967,2014-04-01,95280,264
967,2014-05-01,102720,284
967,2014-06-01,102720,284
967,2014-07-01,91104,260
967,2014-08-01,91104,260
967,2014-09-01,110904,315
967,2014-10-01,118204,315
967,2014-11-01,118204,315
967,2014-12-01,128092,343
967,2015-01-01,128092,343
967,2015-02-01,128092,343
967,2015-03-01,128092,343
967,2015-04-01,128092,343
967,2015-05-01,128092,343
967,2015-06-01,128092,343
967,2015-07-01,136732,367
967,2015-08-01,136732,367
967,2015-09-01,136732,367
967,2015-10-01,143932,387
967,2015-11-01,143932,387
967,2015-12-01,143932,387
967,2016-01-01,143932,387
967,2016-02-01,143932,387
967,2016-03-01,143932,387
967,2016-04-01,143932,387
967,2016-05-01,143932,387
967,2016-06-01,143932,387
967,2016-07-01,129405.01,387
967,2016-08-01,133185.01,399
967,2016-09-01,136335.01,409
967,2016-10-01,136335,409
967,2016-11-01,141526,424
967,2016-12-01,156907,474
967,2017-01-01,156907,474
967,2017-02-01,156907,474
967,2017-03-01,250776,600
967,2017-04-01,250776,600
967,2017-05-01,250776,600
967,2017-06-01,250776,600
967,2017-07-01,250776,600
967,2017-08-01,250776,600
967,2017-09-01,250776,600
967,2017-10-01,250776,600
967,2017-11-01,250776,600
967,2017-12-01,250776,600
967,2018-01-01,250776,600
967,2018-02-01,250776,600
967,2018-03-01,250776,600
967,2018-04-01,250776,600
967,2018-05-01,250776,600
967,2018-06-01,250776,600
967,2018-07-01,250776,600
967,2018-08-01,276371,670
967,2018-09-01,276371,670
967,2018-10-01,276371,670
972,2007-07-01,583.2,2
977,2007-07-01,1368,6
977,2007-08-01,1368,6
977,2007-09-01,1368,6
977,2007-10-01,1368,6
977,2007-11-01,1368,6
977,2007-12-01,1368,6
977,2008-01-01,1368,6
977,2008-02-01,1368,6
977,2008-03-01,1368,6
977,2008-04-01,1368,6
977,2008-05-01,1368,6
977,2008-06-01,1368,6
977,2008-07-01,1368,6
977,2008-08-01,1368,6
977,2008-09-01,1368,6
977,2008-10-01,1368,6
977,2008-11-01,1368,6
977,2008-12-01,1368,6
977,2009-01-01,1368,6
982,2007-07-01,1782,3
982,2007-08-01,2970,5
982,2007-09-01,2970,5
982,2007-10-01,4158,7
982,2007-11-01,4158,7
982,2007-12-01,4158,7
982,2008-01-01,4158,7
982,2008-02-01,4158,7
982,2008-03-01,4698,8
982,2008-04-01,4698,8
982,2008-05-01,5238,9
982,2008-06-01,5238,9
982,2008-07-01,5238,9
982,2008-08-01,4860,9
982,2008-09-01,4860,9
982,2008-10-01,4860,9
982,2008-11-01,4860,9
982,2008-12-01,4860,9
982,2009-01-01,4860,9
982,2009-02-01,4860,9
982,2009-03-01,4860,9
982,2009-04-01,4860,9
982,2009-05-01,4860,9
982,2009-06-01,4860,9
982,2009-07-01,4860,9
983,2007-07-01,4060.8,8
983,2007-08-01,4060.8,8
983,2007-09-01,4060.8,8
983,2007-10-01,4060.8,8
983,2007-11-01,5752.8,11
983,2007-12-01,5752.8,11
983,2008-01-01,5752.8,11
983,2008-02-01,7012.8,14
983,2008-03-01,7012.8,14
983,2008-04-01,7012.8,14
983,2008-05-01,9952.8,21
983,2008-06-01,9952.8,21
983,2008-07-01,8820,21
983,2008-08-01,10500,25
983,2008-09-01,10500,25
983,2008-10-01,10500,25
983,2008-11-01,10500,25
983,2008-12-01,10500,25
983,2009-01-01,10500,25
983,2009-02-01,10500,25
983,2009-03-01,10500,25
983,2009-04-01,10500,25
983,2009-05-01,10500,25
983,2009-06-01,10584,28
983,2009-07-01,10584,28
983,2009-08-01,10584,28
983,2009-09-01,10584,28
983,2009-10-01,10584,28
983,2009-11-01,10584,28
983,2009-12-01,10584,28
983,2010-01-01,10584,28
983,2010-02-01,10584,28
983,2010-03-01,10584,28
983,2010-04-01,10584,28
983,2010-05-01,10584,28
983,2010-06-01,10584,28
987,2007-07-01,1596,7
987,2007-08-01,1596,7
987,2007-09-01,2508,11
987,2007-10-01,2508,11
987,2007-11-01,2508,11
987,2007-12-01,2508,11
987,2008-01-01,2508,11
987,2008-02-01,2508,11
987,2008-03-01,3420,15
987,2008-04-01,3420,15
987,2008-05-01,3420,15
987,2008-06-01,3420,15
988,2007-07-01,9720,20
988,2007-08-01,9720,20
988,2007-09-01,13608,28
988,2007-10-01,13608,28
988,2007-11-01,13608,28
988,2007-12-01,13608,28
988,2008-01-01,13608,28
988,2008-02-01,13608,28
988,2008-03-01,13608,28
988,2008-04-01,16038,33
988,2008-05-01,16038,33
988,2008-06-01,16038,33
988,2008-07-01,16038,33
988,2008-08-01,16038,33
988,2008-09-01,16038,33
988,2008-10-01,16038,33
988,2008-11-01,16038,33
988,2008-12-01,16038,33
988,2009-01-01,16038,33
988,2009-02-01,16038,33
988,2009-03-01,16038,33
988,2009-04-01,16038,33
988,2009-05-01,16038,33
988,2009-06-01,16038,33
992,2007-07-01,9900,15
992,2007-08-01,9900,15
992,2007-09-01,9900,15
992,2007-10-01,9900,15
992,2007-11-01,9900,15
992,2007-12-01,9900,15
992,2008-01-01,9900,15
992,2008-02-01,9900,15
992,2008-03-01,9900,15
992,2008-04-01,9900,15
992,2008-05-01,9900,15
992,2008-06-01,9900,15
992,2008-07-01,9900,15
992,2008-08-01,9900,15
993,2007-07-01,3078,15
993,2007-08-01,3078,15
993,2007-09-01,3078,15
993,2007-10-01,3078,15
993,2007-11-01,3078,15
993,2007-12-01,3078,15
993,2008-01-01,3078,15
993,2008-02-01,7950,25
993,2008-03-01,7950,25
993,2008-04-01,7950,25
